"","value_sqft","qrtmile","dist","condition","medInc","vacRate"
"5667",226.196808511,0,4929.93915602,1,52500,0.0962705984388552
"5668",77.0669291339,0,5016.90851629,0,52500,0.0962705984388552
"5669",118.58490566,0,4948.46222578,0,52500,0.0962705984388552
"5670",76.3061968408,0,5027.38622675,0,52500,0.0962705984388552
"5671",117.017954723,0,4950.91097977,0,52500,0.0962705984388552
"5672",109.300746775,0,4960.1949177,0,52500,0.0962705984388552
"5673",139.89010989,0,5060.93305586,1,52500,0.0962705984388552
"5674",110,0,4969.96362444,0,52500,0.0962705984388552
"5675",109.152542373,0,4979.19648358,0,52500,0.0962705984388552
"5676",219.71971972,0,5084.51804595,1,52500,0.0962705984388552
"5677",180.367118915,0,4990.95695352,1,52500,0.0962705984388552
"5678",168.76498801,0,16852.2372188,0,70020,0.0225718194254446
"5679",158.298926507,0,16613.8949027,0,70020,0.0225718194254446
"5680",159.892086331,0,16873.2542746,0,70020,0.0225718194254446
"5681",169.033047736,0,16655.8986827,0,70020,0.0225718194254446
"5682",167.086330935,0,16896.2351293,0,70020,0.0225718194254446
"5683",119.53433307,0,16693.7659047,0,70020,0.0225718194254446
"5684",91.8976545842,0,16923.7485165,0,70020,0.0225718194254446
"5685",159.485924113,0,16714.6129928,0,70020,0.0225718194254446
"5686",116.320246343,0,16955.7637089,0,70020,0.0225718194254446
"5687",161.260709914,0,16740.8898521,0,70020,0.0225718194254446
"5688",173.680555556,0,16991.748521,0,70020,0.0225718194254446
"5689",147.382769902,0,16774.1431737,0,70020,0.0225718194254446
"5690",158.233369684,0,16817.9337808,0,70020,0.0225718194254446
"5691",162.635379061,0,16993.3220918,0,70020,0.0225718194254446
"5692",80.523255814,0,9087.56918598,0,38963,0.0639963167587477
"5693",81.0616929699,0,8995.45149616,0,38963,0.0639963167587477
"5694",80.523255814,0,9099.10749661,0,38963,0.0639963167587477
"5695",81.0616929699,0,9008.98830652,0,38963,0.0639963167587477
"5696",80.523255814,0,9110.44639284,0,38963,0.0639963167587477
"5697",38.6466165414,1,328.303497263,0,24975,0.183953033268102
"5698",83.2855093257,0,9024.8352913,0,38963,0.0639963167587477
"5699",80.523255814,0,9122.84278653,0,38963,0.0639963167587477
"5700",80.523255814,0,9133.77447636,0,38963,0.0639963167587477
"5701",75.3125,0,9041.47215267,0,38963,0.0639963167587477
"5702",80.523255814,0,9145.72597088,0,38963,0.0639963167587477
"5703",73.0625,0,9054.73288639,0,38963,0.0639963167587477
"5704",80.523255814,0,9157.18023173,0,38963,0.0639963167587477
"5705",73.0625,0,9067.08322407,0,38963,0.0639963167587477
"5706",80.523255814,0,9169.21936229,0,38963,0.0639963167587477
"5707",159.074074074,0,32006.0917778,0,55927,0.101128880526811
"5708",139.971139971,0,32022.0540549,0,55927,0.101128880526811
"5709",157.5,0,32030.6418637,0,55927,0.101128880526811
"5710",157.5,0,32048.8731661,0,55927,0.101128880526811
"5711",157.5,0,32066.4654448,0,55927,0.101128880526811
"5712",157.5,0,32084.080808,0,55927,0.101128880526811
"5713",157.5,0,32102.2020881,0,55927,0.101128880526811
"5714",157.5,0,32119.8687949,0,55927,0.101128880526811
"5715",157.5,0,32137.3838462,0,55927,0.101128880526811
"5716",156.851851852,0,32155.1945547,0,55927,0.101128880526811
"5717",156.851851852,0,32199.8781206,0,55927,0.101128880526811
"5718",95.3828828829,1,266.321380601,0,46174,0.164270152505447
"5719",105.737704918,1,269.977967787,0,46174,0.164270152505447
"5720",126.387434555,0,5000.81759345,0,52500,0.0962705984388552
"5721",160.683760684,0,5010.20281308,0,52500,0.0962705984388552
"5722",24.6240601504,0,6244.66182544,0,29202,0.266383495145631
"5723",25,0,6222.88334983,0,29202,0.266383495145631
"5724",24.6240601504,0,6258.27673261,0,29202,0.266383495145631
"5725",25,0,6236.5979112,0,29202,0.266383495145631
"5726",24.6240601504,0,6271.4419253,0,29202,0.266383495145631
"5727",25,0,6250.19212661,0,29202,0.266383495145631
"5728",24.6240601504,0,6285.07273026,0,29202,0.266383495145631
"5729",24.6240601504,0,6298.92709945,0,29202,0.266383495145631
"5730",8.0612244898,0,6277.51638157,0,29202,0.266383495145631
"5731",24.6240601504,0,6312.33108797,0,29202,0.266383495145631
"5732",25,0,6291.44486998,0,29202,0.266383495145631
"5733",171.618625277,0,17090.3532282,0,70020,0.0225718194254446
"5734",173.601053325,0,17036.0818801,0,70020,0.0225718194254446
"5735",170.967741935,0,17150.1992107,0,70020,0.0225718194254446
"5736",148.537095089,0,17083.4096187,0,70020,0.0225718194254446
"5737",133.188248096,0,17195.0976151,0,70020,0.0225718194254446
"5738",137.774294671,0,17129.8700825,0,70020,0.0225718194254446
"5739",134.734513274,0,17241.0817368,0,70020,0.0225718194254446
"5740",184.777376655,0,17176.0955391,1,70020,0.0225718194254446
"5741",125.271470879,0,17286.7509219,0,70020,0.0225718194254446
"5742",148.196549922,0,17222.7928059,0,70020,0.0225718194254446
"5743",192.04440333,0,17332.421873,0,70020,0.0225718194254446
"5744",166.185318893,0,17268.3432443,0,70020,0.0225718194254446
"5745",123.8514174,0,17379.8981871,0,70020,0.0225718194254446
"5746",73.0625,0,9210.2534764,0,38963,0.0639963167587477
"5747",133.026719229,0,17314.6074888,0,70020,0.0225718194254446
"5748",73.0625,0,9078.87928568,0,38963,0.0639963167587477
"5749",80.523255814,0,9180.75868629,0,38963,0.0639963167587477
"5750",73.0625,0,9091.00715795,0,38963,0.0639963167587477
"5751",81.1773255814,0,9192.65588984,0,38963,0.0639963167587477
"5752",73.3125,0,9102.44279666,0,38963,0.0639963167587477
"5753",71.5144230769,0,9204.94123467,0,38963,0.0639963167587477
"5754",73.0625,0,9114.63940444,0,38963,0.0639963167587477
"5755",71.5144230769,0,9216.53406964,0,38963,0.0639963167587477
"5756",73.0625,0,9126.27965014,0,38963,0.0639963167587477
"5757",71.5144230769,0,9228.04182155,0,38963,0.0639963167587477
"5758",88.4375,0,9138.43444176,1,38963,0.0639963167587477
"5759",71.5144230769,0,9240.1062746,0,38963,0.0639963167587477
"5760",73.0625,0,9150.20375687,0,38963,0.0639963167587477
"5761",71.5745192308,0,9251.80291736,0,38963,0.0639963167587477
"5762",99.2555831266,1,371.156009332,0,46174,0.164270152505447
"5763",105.737704918,1,278.054353742,0,46174,0.164270152505447
"5764",99.2555831266,1,373.578611966,0,46174,0.164270152505447
"5765",105.737704918,1,282.815321946,0,46174,0.164270152505447
"5766",105.737704918,1,288.491811711,0,46174,0.164270152505447
"5767",97.1084337349,1,380.520195383,0,46174,0.164270152505447
"5768",105.737704918,1,294.274601738,0,46174,0.164270152505447
"5769",86.976744186,1,384.445192101,0,46174,0.164270152505447
"5770",105.737704918,1,300.051158255,0,46174,0.164270152505447
"5771",105.737704918,1,306.336965291,0,46174,0.164270152505447
"5772",92.6303854875,1,393.726714935,0,46174,0.164270152505447
"5773",24.6240601504,0,6325.53693575,0,29202,0.266383495145631
"5774",25,0,6305.14006958,0,29202,0.266383495145631
"5775",24.6240601504,0,6339.30807859,0,29202,0.266383495145631
"5776",25,0,6318.44859349,0,29202,0.266383495145631
"5777",24.6240601504,0,6353.14686992,0,29202,0.266383495145631
"5778",25,0,6331.78604712,0,29202,0.266383495145631
"5779",24.6240601504,0,6380.5372467,0,29202,0.266383495145631
"5780",25,0,6359.20219465,0,29202,0.266383495145631
"5781",24.6240601504,0,6394.09185428,0,29202,0.266383495145631
"5782",25,0,6372.52885673,0,29202,0.266383495145631
"5783",24.6240601504,0,6408.00719542,0,29202,0.266383495145631
"5784",25,0,6386.27741043,0,29202,0.266383495145631
"5785",111.903774367,0,17427.1547916,0,70020,0.0225718194254446
"5786",148.916967509,0,17361.5456916,0,70020,0.0225718194254446
"5787",189.084181314,0,17470.2901305,0,70020,0.0225718194254446
"5788",152.768729642,0,17410.1952622,1,70020,0.0225718194254446
"5789",181.775700935,0,18132.7010738,0,70020,0.0225718194254446
"5790",180.373831776,0,18170.7651613,0,70020,0.0225718194254446
"5791",180.373831776,0,18204.5657675,0,70020,0.0225718194254446
"5792",180.373831776,0,18237.2062105,0,70020,0.0225718194254446
"5793",183.457943925,0,18159.9832258,0,70020,0.0225718194254446
"5794",182.523364486,0,18269.9630061,0,70020,0.0225718194254446
"5795",182.429906542,0,18192.0411921,0,70020,0.0225718194254446
"5796",180.373831776,0,18303.8311079,0,70020,0.0225718194254446
"5797",182.429906542,0,18224.1491165,0,70020,0.0225718194254446
"5798",182.523364486,0,18337.411167,0,70020,0.0225718194254446
"5799",73.0625,0,9162.0194964,0,38963,0.0639963167587477
"5800",86.5384615385,0,9263.6325661,1,38963,0.0639963167587477
"5801",73.0625,0,9174.10715391,0,38963,0.0639963167587477
"5802",72.1754807692,0,9275.36711585,0,38963,0.0639963167587477
"5803",73.0625,0,9186.05033794,0,38963,0.0639963167587477
"5804",71.5144230769,0,9287.33569244,0,38963,0.0639963167587477
"5805",73.0625,0,9198.11320147,0,38963,0.0639963167587477
"5806",71.5144230769,0,9299.09089024,0,38963,0.0639963167587477
"5807",71.5144230769,0,9310.95996134,0,38963,0.0639963167587477
"5808",77.5151515152,0,9234.88115528,0,38963,0.0639963167587477
"5809",71.5745192308,0,9322.86608201,0,38963,0.0639963167587477
"5810",71.5144230769,0,9334.22272004,0,38963,0.0639963167587477
"5811",71.5144230769,0,9346.09731635,0,38963,0.0639963167587477
"5812",105.737704918,1,313.047617141,0,46174,0.164270152505447
"5813",92.6303854875,1,398.850050166,0,46174,0.164270152505447
"5814",105.737704918,1,319.881785158,0,46174,0.164270152505447
"5815",86.4970645793,1,404.555901684,0,46174,0.164270152505447
"5816",105.737704918,1,327.245716884,0,46174,0.164270152505447
"5817",96.5311004785,1,410.423962252,0,46174,0.164270152505447
"5818",105.737704918,1,334.974926361,0,46174,0.164270152505447
"5819",94.6386946387,1,416.664046017,0,46174,0.164270152505447
"5820",105.737704918,1,343.003117873,0,46174,0.164270152505447
"5821",95.2328159645,1,423.079728685,0,46174,0.164270152505447
"5822",105.737704918,1,351.431960972,0,46174,0.164270152505447
"5823",94.3155452436,1,429.935973673,0,46174,0.164270152505447
"5824",107.240437158,1,359.965453168,0,46174,0.164270152505447
"5825",239.179954442,1,437.079580406,1,46174,0.164270152505447
"5826",24.6240601504,0,6421.53433754,0,29202,0.266383495145631
"5827",7.98872180451,0,6434.94544842,0,29202,0.266383495145631
"5828",25,0,6413.34633808,0,29202,0.266383495145631
"5829",15,0,6426.55066554,0,29202,0.266383495145631
"5830",38.8596491228,0,6625.82942855,1,29202,0.266383495145631
"5831",7.65845070423,0,6608.23341829,0,29202,0.266383495145631
"5832",23.7676056338,0,6639.76520669,0,29202,0.266383495145631
"5833",11.1403508772,0,6622.53013856,0,29202,0.266383495145631
"5834",14.298245614,0,6653.5514966,0,29202,0.266383495145631
"5835",23.8938053097,0,6636.33999925,0,29202,0.266383495145631
"5836",14.3872113677,0,6667.37637948,0,29202,0.266383495145631
"5837",23.7719298246,0,6650.13026085,0,29202,0.266383495145631
"5838",182.429906542,0,18258.3347204,0,70020,0.0225718194254446
"5839",179.439252336,0,18378.3389095,0,70020,0.0225718194254446
"5840",182.429906542,0,18295.4254076,0,70020,0.0225718194254446
"5841",180.46728972,0,18418.0308366,0,70020,0.0225718194254446
"5842",189.158878505,0,18342.503188,0,70020,0.0225718194254446
"5843",179.439252336,0,18445.6184835,0,70020,0.0225718194254446
"5844",179.439252336,0,18465.693277,0,70020,0.0225718194254446
"5845",179.439252336,0,18478.1826806,0,70020,0.0225718194254446
"5846",179.439252336,0,18492.7416573,0,70020,0.0225718194254446
"5847",183.738317757,0,18509.9427324,0,70020,0.0225718194254446
"5848",51.9514310494,0,2097.45870133,0,23705,0.148928818244644
"5849",51.6351118761,0,2034.74957118,0,23705,0.148928818244644
"5850",51.9514310494,0,2107.61261523,0,23705,0.148928818244644
"5851",51.6351118761,0,2045.57135483,0,23705,0.148928818244644
"5852",84.7269624573,0,9842.34107827,0,30921,0.0377358490566038
"5853",75.4545454545,0,9854.13095493,0,30921,0.0377358490566038
"5854",69.5919938414,0,9894.15989116,0,30921,0.0377358490566038
"5855",75.4545454545,0,9865.53920465,0,30921,0.0377358490566038
"5856",69.5919938414,0,9879.57905618,0,30921,0.0377358490566038
"5857",69.5919938414,0,9866.18337943,0,30921,0.0377358490566038
"5858",75.4545454545,0,9876.64899393,0,30921,0.0377358490566038
"5859",75.4545454545,0,9888.40776937,0,30921,0.0377358490566038
"5860",69.0531177829,0,9852.18956878,0,30921,0.0377358490566038
"5861",75.4545454545,0,9878.411243,0,30921,0.0377358490566038
"5862",75.4545454545,0,9863.15329291,0,30921,0.0377358490566038
"5863",69.0531177829,0,9836.85313004,0,30921,0.0377358490566038
"5864",75.4545454545,0,9848.63289773,0,30921,0.0377358490566038
"5865",75.4545454545,0,9834.5141971,0,30921,0.0377358490566038
"5866",105.737704918,1,368.528383579,0,46174,0.164270152505447
"5867",97.1084337349,1,444.338712344,0,46174,0.164270152505447
"5868",66.6666666667,1,377.413360778,0,46174,0.164270152505447
"5869",97.1084337349,1,451.996323587,0,46174,0.164270152505447
"5870",105.737704918,1,386.480954079,0,46174,0.164270152505447
"5871",97.1084337349,1,459.854992755,0,46174,0.164270152505447
"5872",105.737704918,1,395.708985829,0,46174,0.164270152505447
"5873",97.1084337349,1,468.192540123,0,46174,0.164270152505447
"5874",38.1147540984,1,404.946671213,0,46174,0.164270152505447
"5875",96.1904761905,1,476.484510743,0,46174,0.164270152505447
"5876",282.650273224,1,414.052362304,1,46174,0.164270152505447
"5877",95.2941176471,1,484.811667906,0,46174,0.164270152505447
"5878",95.2941176471,1,493.671381021,0,46174,0.164270152505447
"5879",14.298245614,0,6681.39495302,0,29202,0.266383495145631
"5880",23.8137082601,0,6664.20005488,0,29202,0.266383495145631
"5881",23.7632508834,0,6695.44822497,0,29202,0.266383495145631
"5882",23.8095238095,0,6678.12764503,0,29202,0.266383495145631
"5883",23.6842105263,0,6709.25971466,0,29202,0.266383495145631
"5884",24.0178571429,0,6691.63683952,0,29202,0.266383495145631
"5885",23.6842105263,0,6736.25262244,0,29202,0.266383495145631
"5886",14.3109540636,0,6750.23717699,0,29202,0.266383495145631
"5887",23.7676056338,0,6764.30054132,0,29202,0.266383495145631
"5888",23.7719298246,0,6746.33167848,0,29202,0.266383495145631
"5889",51.9514310494,0,2118.11181654,0,23705,0.148928818244644
"5890",51.6351118761,0,2056.8675045,0,23705,0.148928818244644
